type,clock_cycle,thickness tFE,Vdd,T_RISE ,T_FALL ,T_DELAY 
ncfet_nor,400ps,40nm,0.9,8.160672e-12,7.993125e-12,-1.644736e-12
ncfet_nor,400ps,4nm,0.3,9.01489e-12,7.333092e-12,8.011955e-12
ncfet_nor,400ps,4nm,0.4,8.631525e-12,5.762915e-12,3.205326e-12
ncfet_nor,400ps,4nm,0.5,7.323396e-12,4.640622e-12,8.827479e-13
ncfet_nor,400ps,4nm,0.6,6.796154e-12,4.566555e-12,-4.596459e-13
ncfet_nor,400ps,4nm,0.7,6.882791e-12,5.129224e-12,-1.466877e-12
ncfet_nor,400ps,4nm,0.8,7.284341e-12,5.941844e-12,-2.29039e-12
ncfet_nor,400ps,4nm,0.9,7.835757e-12,6.818036e-12,-2.968463e-12
ncfet_nor,400ps,500nm,0.3,1.224349e-11,1.112484e-11,1.094245e-11
ncfet_nor,400ps,500nm,0.4,1.137359e-11,1.228228e-11,1.00382e-11
ncfet_nor,400ps,500nm,0.5,1.226427e-11,1.340918e-11,8.944357e-12
ncfet_nor,400ps,500nm,0.6,1.360103e-11,1.423224e-11,7.927683e-12
ncfet_nor,400ps,500nm,0.7,1.501299e-11,1.475978e-11,7.011475e-12
ncfet_nor,400ps,500nm,0.8,1.604951e-11,1.5173e-11,6.260028e-12
ncfet_nor,400ps,500nm,0.9,1.714235e-11,1.540341e-11,5.655364e-12
ncfet_nor,400ps,50nm,0.3,9.605259e-12,7.853058e-12,8.161754e-12
ncfet_nor,400ps,50nm,0.4,9.014244e-12,6.219879e-12,3.922411e-12
ncfet_nor,400ps,50nm,0.5,7.69639e-12,5.504566e-12,2.078707e-12
ncfet_nor,400ps,50nm,0.6,7.125393e-12,5.93261e-12,1.007542e-12
ncfet_nor,400ps,50nm,0.7,7.263018e-12,6.720776e-12,1.252084e-13
ncfet_nor,400ps,50nm,0.8,7.718612e-12,7.574025e-12,-6.541619e-13
ncfet_nor,400ps,50nm,0.9,8.339446e-12,8.284702e-12,-1.354324e-12
ncfet_nor,400ps,5nm,0.3,9.029664e-12,7.34803e-12,8.015982e-12
ncfet_nor,400ps,5nm,0.4,8.625433e-12,5.776875e-12,3.221787e-12
ncfet_nor,400ps,5nm,0.5,7.30216e-12,4.667448e-12,9.135127e-13
ncfet_nor,400ps,5nm,0.6,6.808975e-12,4.60235e-12,-4.223575e-13
ncfet_nor,400ps,5nm,0.7,6.912535e-12,5.168308e-12,-1.423519e-12
ncfet_nor,400ps,5nm,0.8,7.294663e-12,5.978973e-12,-2.245351e-12
ncfet_nor,400ps,5nm,0.9,7.842915e-12,6.84667e-12,-2.92285e-12
ncfet_nor,400ps,600nm,0.3,1.336265e-11,1.283372e-11,1.193482e-11
ncfet_nor,400ps,600nm,0.4,1.344828e-11,1.408117e-11,1.094397e-11
ncfet_nor,400ps,600nm,0.5,1.480187e-11,1.494795e-11,9.848688e-12
ncfet_nor,400ps,600nm,0.6,1.644474e-11,1.560577e-11,8.819939e-12
ncfet_nor,400ps,600nm,0.7,1.769711e-11,1.591743e-11,8.00882e-12
ncfet_nor,400ps,600nm,0.8,1.881949e-11,1.617238e-11,7.320609e-12
ncfet_nor,400ps,600nm,0.9,1.975572e-11,1.633065e-11,6.742554e-12
ncfet_nor,400ps,60nm,0.3,9.740041e-12,7.951365e-12,8.189247e-12
ncfet_nor,400ps,60nm,0.4,9.06362e-12,6.32031e-12,4.062648e-12
ncfet_nor,400ps,60nm,0.5,7.739371e-12,5.707681e-12,2.31128e-12
ncfet_nor,400ps,60nm,0.6,7.173717e-12,6.21259e-12,1.276573e-12
ncfet_nor,400ps,60nm,0.7,7.310627e-12,7.012235e-12,4.052767e-13
ncfet_nor,400ps,60nm,0.8,7.858558e-12,7.885031e-12,-3.745269e-13
ncfet_nor,400ps,60nm,0.9,8.472158e-12,8.562757e-12,-1.084179e-12
ncfet_nor,400ps,6nm,0.3,9.044495e-12,7.362864e-12,8.019968e-12
ncfet_nor,400ps,6nm,0.4,8.63251e-12,5.790665e-12,3.238179e-12
ncfet_nor,400ps,6nm,0.5,7.313185e-12,4.662841e-12,9.400377e-13
ncfet_nor,400ps,6nm,0.6,6.765036e-12,4.637776e-12,-3.854403e-13
ncfet_nor,400ps,6nm,0.7,6.933012e-12,5.185763e-12,-1.37845e-12
ncfet_nor,400ps,6nm,0.8,7.304406e-12,6.014155e-12,-2.197598e-12
ncfet_nor,400ps,6nm,0.9,7.849144e-12,6.878513e-12,-2.877978e-12
ncfet_nor,400ps,700nm,0.3,1.581809e-11,1.504019e-11,1.266216e-11
ncfet_nor,400ps,700nm,0.4,1.641509e-11,1.59172e-11,1.169113e-11
ncfet_nor,400ps,700nm,0.5,1.812669e-11,1.64895e-11,1.056057e-11
ncfet_nor,400ps,700nm,0.6,1.948559e-11,1.687169e-11,9.674991e-12
ncfet_nor,400ps,700nm,0.7,2.077925e-11,1.706092e-11,8.887817e-12
ncfet_nor,400ps,700nm,0.8,2.190979e-11,1.711522e-11,8.277347e-12
ncfet_nor,400ps,700nm,0.9,2.298027e-11,1.714216e-11,7.778897e-12
ncfet_nor,400ps,70nm,0.3,9.832144e-12,8.04348e-12,8.21562e-12
ncfet_nor,400ps,70nm,0.4,9.140326e-12,6.4464e-12,4.212035e-12
ncfet_nor,400ps,70nm,0.5,7.820646e-12,5.885772e-12,2.542951e-12
ncfet_nor,400ps,70nm,0.6,7.257714e-12,6.476115e-12,1.537008e-12
ncfet_nor,400ps,70nm,0.7,7.454903e-12,7.290457e-12,6.697285e-13
ncfet_nor,400ps,70nm,0.8,7.982645e-12,8.170282e-12,-1.096941e-13
ncfet_nor,400ps,70nm,0.9,8.717383e-12,8.855425e-12,-8.308465e-13
ncfet_nor,400ps,7nm,0.3,9.059052e-12,7.377594e-12,8.023913e-12
ncfet_nor,400ps,7nm,0.4,8.637795e-12,5.804287e-12,3.254504e-12
ncfet_nor,400ps,7nm,0.5,7.353314e-12,4.693324e-12,9.669986e-13
ncfet_nor,400ps,7nm,0.6,6.809203e-12,4.679449e-12,-3.488763e-13
ncfet_nor,400ps,7nm,0.7,6.942148e-12,5.222498e-12,-1.337546e-12
ncfet_nor,400ps,7nm,0.8,7.313525e-12,6.051365e-12,-2.153899e-12
ncfet_nor,400ps,7nm,0.9,7.844992e-12,6.910722e-12,-2.83381e-12
ncfet_nor,400ps,800nm,0.3,1.950434e-11,1.730093e-11,1.323845e-11
ncfet_nor,400ps,800nm,0.4,2.042449e-11,1.776053e-11,1.220166e-11
ncfet_nor,400ps,800nm,0.5,2.203568e-11,1.80157e-11,1.118997e-11
ncfet_nor,400ps,800nm,0.6,2.351783e-11,1.807813e-11,1.037198e-11
ncfet_nor,400ps,800nm,0.7,2.472877e-11,1.809521e-11,9.744182e-12
ncfet_nor,400ps,800nm,0.8,2.570523e-11,1.803307e-11,9.199556e-12
ncfet_nor,400ps,800nm,0.9,2.651671e-11,1.793086e-11,8.754674e-12
ncfet_nor,400ps,80nm,0.3,9.951901e-12,8.129887e-12,8.241201e-12
ncfet_nor,400ps,80nm,0.4,9.207101e-12,6.524058e-12,4.357364e-12
ncfet_nor,400ps,80nm,0.5,7.858412e-12,6.06935e-12,2.769453e-12
ncfet_nor,400ps,80nm,0.6,7.364952e-12,6.759683e-12,1.787172e-12
ncfet_nor,400ps,80nm,0.7,7.544158e-12,7.557757e-12,9.218024e-13
ncfet_nor,400ps,80nm,0.8,8.126346e-12,8.453946e-12,1.375172e-13
ncfet_nor,400ps,80nm,0.9,8.890043e-12,9.136661e-12,-5.900606e-13
ncfet_nor,400ps,8nm,0.3,9.073345e-12,7.39222e-12,8.027819e-12
ncfet_nor,400ps,8nm,0.4,8.642888e-12,5.817744e-12,3.270765e-12
ncfet_nor,400ps,8nm,0.5,7.364563e-12,4.712332e-12,9.950761e-13
ncfet_nor,400ps,8nm,0.6,6.803823e-12,4.672548e-12,-3.073475e-13
ncfet_nor,400ps,8nm,0.7,6.949808e-12,5.259048e-12,-1.297122e-12
ncfet_nor,400ps,8nm,0.8,7.318105e-12,6.088854e-12,-2.110786e-12
ncfet_nor,400ps,8nm,0.9,7.84556e-12,6.943265e-12,-2.790311e-12
ncfet_nor,400ps,90nm,0.3,1.00613e-11,8.210393e-12,8.266101e-12
ncfet_nor,400ps,90nm,0.4,9.239264e-12,6.592743e-12,4.506506e-12
ncfet_nor,400ps,90nm,0.5,7.924267e-12,6.234313e-12,2.991645e-12
ncfet_nor,400ps,90nm,0.6,7.438763e-12,7.001415e-12,2.02644e-12
ncfet_nor,400ps,90nm,0.7,7.698924e-12,7.833925e-12,1.158172e-12
ncfet_nor,400ps,90nm,0.8,8.378028e-12,8.71151e-12,3.760434e-13
ncfet_nor,400ps,90nm,0.9,9.089626e-12,9.375996e-12,-3.630338e-13
ncfet_nor,400ps,9nm,0.3,9.089818e-12,7.406744e-12,8.031685e-12
ncfet_nor,400ps,9nm,0.4,8.646515e-12,5.831037e-12,3.286964e-12
ncfet_nor,400ps,9nm,0.5,7.375246e-12,4.737804e-12,1.022997e-12
ncfet_nor,400ps,9nm,0.6,6.81608e-12,4.704696e-12,-2.714942e-13
ncfet_nor,400ps,9nm,0.7,6.957148e-12,5.295392e-12,-1.257156e-12
ncfet_nor,400ps,9nm,0.8,7.325868e-12,6.12632e-12,-2.068075e-12
ncfet_nor,400ps,9nm,0.9,7.846744e-12,6.976097e-12,-2.747451e-12
ncfet_nor,500ps,0nm,0.3,1.150324e-11,9.119059e-12,8.521268e-12
ncfet_nor,500ps,0nm,0.4,9.773096e-12,6.961504e-12,3.002569e-12
ncfet_nor,500ps,0nm,0.5,8.19712e-12,5.537558e-12,3.571614e-13
ncfet_nor,500ps,0nm,0.6,7.803076e-12,5.453493e-12,-1.212825e-12
ncfet_nor,500ps,0nm,0.7,8.136834e-12,6.226887e-12,-2.420025e-12
ncfet_nor,500ps,0nm,0.8,8.736003e-12,7.304816e-12,-3.417172e-12
ncfet_nor,500ps,0nm,0.9,9.507972e-12,8.417455e-12,-4.239703e-12
ncfet_nor,500ps,100nm,0.3,1.259362e-11,1.002625e-11,8.575414e-12
ncfet_nor,500ps,100nm,0.4,1.061207e-11,7.935453e-12,4.478162e-12
ncfet_nor,500ps,100nm,0.5,9.162105e-12,7.54194e-12,2.884486e-12
ncfet_nor,500ps,100nm,0.6,8.799292e-12,8.515039e-12,1.796751e-12
ncfet_nor,500ps,100nm,0.7,9.251468e-12,9.601854e-12,7.563619e-13
ncfet_nor,500ps,100nm,0.8,1.010142e-11,1.052836e-11,-2.267679e-13
ncfet_nor,500ps,100nm,0.9,1.119867e-11,1.148957e-11,-1.12345e-12
ncfet_nor,500ps,10nm,0.3,1.163845e-11,9.217069e-12,8.54725e-12
ncfet_nor,500ps,10nm,0.4,9.874604e-12,7.033942e-12,3.160501e-12
ncfet_nor,500ps,10nm,0.5,8.339173e-12,5.767971e-12,6.497493e-13
ncfet_nor,500ps,10nm,0.6,7.887411e-12,5.854454e-12,-8.322283e-13
ncfet_nor,500ps,10nm,0.7,8.264465e-12,6.597708e-12,-1.980084e-12
ncfet_nor,500ps,10nm,0.8,8.795995e-12,7.604199e-12,-2.95465e-12
ncfet_nor,500ps,10nm,0.9,9.598563e-12,8.708546e-12,-3.78045e-12
ncfet_nor,500ps,1nm,0.3,1.151728e-11,9.133053e-12,8.52222e-12
ncfet_nor,500ps,1nm,0.4,9.826261e-12,6.975338e-12,3.018319e-12
ncfet_nor,500ps,1nm,0.5,8.239615e-12,5.558699e-12,3.868299e-13
ncfet_nor,500ps,1nm,0.6,7.830208e-12,5.48625e-12,-1.17214e-12
ncfet_nor,500ps,1nm,0.7,8.140055e-12,6.255238e-12,-2.373381e-12
ncfet_nor,500ps,1nm,0.8,8.772799e-12,7.324342e-12,-3.367751e-12
ncfet_nor,500ps,1nm,0.9,9.504167e-12,8.439415e-12,-4.190414e-12
ncfet_nor,500ps,200nm,0.3,1.334605e-11,1.054197e-11,8.690586e-12
ncfet_nor,500ps,200nm,0.4,1.104831e-11,8.852767e-12,6.02132e-12
ncfet_nor,500ps,200nm,0.5,9.831441e-12,9.587923e-12,4.920154e-12
ncfet_nor,500ps,200nm,0.6,1.011021e-11,1.090109e-11,3.827272e-12
ncfet_nor,500ps,200nm,0.7,1.108116e-11,1.204013e-11,2.739624e-12
ncfet_nor,500ps,200nm,0.8,1.23086e-11,1.292389e-11,1.715243e-12
ncfet_nor,500ps,200nm,0.9,1.348647e-11,1.370666e-11,7.596826e-13
ncfet_nor,500ps,20nm,0.3,1.177238e-11,9.346021e-12,8.552488e-12
ncfet_nor,500ps,20nm,0.4,1.001715e-11,7.161976e-12,3.311488e-12
ncfet_nor,500ps,20nm,0.5,8.453821e-12,6.010152e-12,9.207844e-13
ncfet_nor,500ps,20nm,0.6,8.067997e-12,6.128306e-12,-4.756751e-13
ncfet_nor,500ps,20nm,0.7,8.366694e-12,6.941068e-12,-1.592859e-12
ncfet_nor,500ps,20nm,0.8,8.885522e-12,7.925924e-12,-2.54228e-12
ncfet_nor,500ps,20nm,0.9,9.690932e-12,9.022362e-12,-3.377216e-12
ncfet_nor,500ps,2nm,0.3,1.153704e-11,9.146958e-12,8.523146e-12
ncfet_nor,500ps,2nm,0.4,9.814109e-12,6.989027e-12,3.034016e-12
ncfet_nor,500ps,2nm,0.5,8.245067e-12,5.579656e-12,4.163134e-13
ncfet_nor,500ps,2nm,0.6,7.847301e-12,5.518824e-12,-1.131878e-12
ncfet_nor,500ps,2nm,0.7,8.181952e-12,6.231101e-12,-2.325704e-12
ncfet_nor,500ps,2nm,0.8,8.731674e-12,7.358165e-12,-3.319402e-12
ncfet_nor,500ps,2nm,0.9,9.49012e-12,8.46662e-12,-4.141951e-12
ncfet_nor,500ps,300nm,0.3,1.3875e-11,1.096153e-11,9.126843e-12
ncfet_nor,500ps,300nm,0.4,1.141481e-11,1.040504e-11,7.568713e-12
ncfet_nor,500ps,300nm,0.5,1.090708e-11,1.166004e-11,6.548573e-12
ncfet_nor,500ps,300nm,0.6,1.173596e-11,1.299705e-11,5.386623e-12
ncfet_nor,500ps,300nm,0.7,1.301652e-11,1.397485e-11,4.228036e-12
ncfet_nor,500ps,300nm,0.8,1.437102e-11,1.476087e-11,3.190765e-12
ncfet_nor,500ps,300nm,0.9,1.558806e-11,1.541077e-11,2.300558e-12
ncfet_nor,500ps,30nm,0.3,1.189574e-11,9.453098e-12,8.556497e-12
ncfet_nor,500ps,30nm,0.4,1.00386e-11,7.275626e-12,3.460234e-12
ncfet_nor,500ps,30nm,0.5,8.541414e-12,6.212302e-12,1.187347e-12
ncfet_nor,500ps,30nm,0.6,8.100645e-12,6.446545e-12,-1.41491e-13
ncfet_nor,500ps,30nm,0.7,8.386247e-12,7.338018e-12,-1.233687e-12
ncfet_nor,500ps,30nm,0.8,8.978843e-12,8.366243e-12,-2.182162e-12
ncfet_nor,500ps,30nm,0.9,9.84658e-12,9.399323e-12,-3.013727e-12
ncfet_nor,500ps,3nm,0.3,1.154922e-11,9.121499e-12,8.542141e-12
ncfet_nor,500ps,3nm,0.4,9.810707e-12,7.002573e-12,3.04966e-12
ncfet_nor,500ps,3nm,0.5,8.241649e-12,5.600433e-12,4.456191e-13
ncfet_nor,500ps,3nm,0.6,7.859262e-12,5.55123e-12,-1.092465e-12
ncfet_nor,500ps,3nm,0.7,8.15363e-12,6.336343e-12,-2.282615e-12
ncfet_nor,500ps,3nm,0.8,8.730805e-12,7.386151e-12,-3.271039e-12
ncfet_nor,500ps,3nm,0.9,9.489509e-12,8.493313e-12,-4.094288e-12
ncfet_nor,500ps,400nm,0.3,1.408391e-11,1.153448e-11,9.958075e-12
ncfet_nor,500ps,400nm,0.4,1.214516e-11,1.216336e-11,8.949146e-12
ncfet_nor,500ps,400nm,0.5,1.236552e-11,1.363961e-11,7.825847e-12
ncfet_nor,500ps,400nm,0.6,1.350066e-11,1.482478e-11,6.61918e-12
ncfet_nor,500ps,400nm,0.7,1.498355e-11,1.563088e-11,5.462469e-12
ncfet_nor,500ps,400nm,0.8,1.629316e-11,1.632138e-11,4.4894e-12
ncfet_nor,500ps,400nm,0.9,1.741044e-11,1.677596e-11,3.618784e-12
ncfet_nor,500ps,40nm,0.3,1.201418e-11,9.585468e-12,8.546559e-12
ncfet_nor,500ps,40nm,0.4,1.013246e-11,7.395858e-12,3.607671e-12
ncfet_nor,500ps,40nm,0.5,8.689533e-12,6.424945e-12,1.446134e-12
ncfet_nor,500ps,40nm,0.6,8.229342e-12,6.807162e-12,1.807305e-13
ncfet_nor,500ps,40nm,0.7,8.493713e-12,7.7108e-12,-8.989097e-13
ncfet_nor,500ps,40nm,0.8,9.083476e-12,8.699895e-12,-1.846819e-12
ncfet_nor,500ps,40nm,0.9,9.899743e-12,9.697857e-12,-2.681322e-12
ncfet_nor,500ps,4nm,0.3,1.156125e-11,9.135421e-12,8.542944e-12
ncfet_nor,500ps,4nm,0.4,9.816919e-12,7.024781e-12,3.057141e-12
ncfet_nor,500ps,4nm,0.5,8.254851e-12,5.621032e-12,4.74753e-13
ncfet_nor,500ps,4nm,0.6,7.870241e-12,5.583438e-12,-1.053807e-12
ncfet_nor,500ps,4nm,0.7,8.164968e-12,6.373948e-12,-2.237872e-12
ncfet_nor,500ps,4nm,0.8,8.828141e-12,7.414307e-12,-3.224e-12
ncfet_nor,500ps,4nm,0.9,9.492918e-12,8.519698e-12,-4.047392e-12
ncfet_nor,500ps,500nm,0.3,1.419391e-11,1.280895e-11,1.103296e-11
ncfet_nor,500ps,500nm,0.4,1.322725e-11,1.428304e-11,1.013064e-11
ncfet_nor,500ps,500nm,0.5,1.405939e-11,1.554277e-11,8.907047e-12
ncfet_nor,500ps,500nm,0.6,1.554611e-11,1.647172e-11,7.63031e-12
ncfet_nor,500ps,500nm,0.7,1.711524e-11,1.717754e-11,6.573708e-12
ncfet_nor,500ps,500nm,0.8,1.836798e-11,1.761185e-11,5.603355e-12
ncfet_nor,500ps,500nm,0.9,1.963691e-11,1.80158e-11,4.850281e-12
ncfet_nor,500ps,50nm,0.3,1.207967e-11,9.694499e-12,8.548869e-12
ncfet_nor,500ps,50nm,0.4,1.020937e-11,7.522313e-12,3.741392e-12
ncfet_nor,500ps,50nm,0.5,8.769875e-12,6.537753e-12,1.695658e-12
ncfet_nor,500ps,50nm,0.6,8.297604e-12,7.113395e-12,4.794827e-13
ncfet_nor,500ps,50nm,0.7,8.628619e-12,8.089864e-12,-5.819542e-13
ncfet_nor,500ps,50nm,0.8,9.228809e-12,9.035606e-12,-1.533391e-12
ncfet_nor,500ps,50nm,0.9,1.011094e-11,1.001222e-11,-2.371748e-12
ncfet_nor,500ps,5nm,0.3,1.158064e-11,9.149254e-12,8.543722e-12
ncfet_nor,500ps,5nm,0.4,9.868638e-12,6.982772e-12,3.083719e-12
ncfet_nor,500ps,5nm,0.5,8.281858e-12,5.666063e-12,5.05145e-13
ncfet_nor,500ps,5nm,0.6,7.884188e-12,5.615446e-12,-1.015511e-12
ncfet_nor,500ps,5nm,0.7,8.174311e-12,6.411658e-12,-2.193682e-12
ncfet_nor,500ps,5nm,0.8,8.773415e-12,7.443129e-12,-3.177618e-12
ncfet_nor,500ps,5nm,0.9,9.562388e-12,8.545941e-12,-4.001229e-12
ncfet_nor,500ps,600nm,0.3,1.503891e-11,1.483669e-11,1.208023e-11
ncfet_nor,500ps,600nm,0.4,1.497054e-11,1.633901e-11,1.102747e-11
ncfet_nor,500ps,600nm,0.5,1.628794e-11,1.734076e-11,9.732178e-12
ncfet_nor,500ps,600nm,0.6,1.810921e-11,1.804001e-11,8.563895e-12
ncfet_nor,500ps,600nm,0.7,1.966297e-11,1.855e-11,7.517726e-12
ncfet_nor,500ps,600nm,0.8,2.117947e-11,1.885198e-11,6.706789e-12
ncfet_nor,500ps,600nm,0.9,2.234149e-11,1.902633e-11,5.962254e-12
ncfet_nor,500ps,60nm,0.3,1.220831e-11,9.795401e-12,8.548627e-12
ncfet_nor,500ps,60nm,0.4,1.033135e-11,7.570346e-12,3.899139e-12
ncfet_nor,500ps,60nm,0.5,8.860787e-12,6.711931e-12,1.952388e-12
ncfet_nor,500ps,60nm,0.6,8.410889e-12,7.4126e-12,7.630686e-13
ncfet_nor,500ps,60nm,0.7,8.724645e-12,8.418724e-12,-2.84778e-13
ncfet_nor,500ps,60nm,0.8,9.393112e-12,9.395524e-12,-1.240633e-12
ncfet_nor,500ps,60nm,0.9,1.025969e-11,1.03314e-11,-2.100448e-12
ncfet_nor,500ps,6nm,0.3,1.159248e-11,9.162997e-12,8.544475e-12
ncfet_nor,500ps,6nm,0.4,9.877914e-12,6.996616e-12,3.099196e-12
ncfet_nor,500ps,6nm,0.5,8.273087e-12,5.68695e-12,5.343344e-13
ncfet_nor,500ps,6nm,0.6,7.891163e-12,5.721849e-12,-9.824631e-13
ncfet_nor,500ps,6nm,0.7,8.242207e-12,6.449347e-12,-2.150017e-12
ncfet_nor,500ps,6nm,0.8,8.775882e-12,7.473066e-12,-3.131894e-12
ncfet_nor,500ps,6nm,0.9,9.571372e-12,8.572168e-12,-3.955766e-12
ncfet_nor,500ps,700nm,0.3,1.69494e-11,1.7347e-11,1.286708e-11
ncfet_nor,500ps,700nm,0.4,1.779707e-11,1.844768e-11,1.172903e-11
ncfet_nor,500ps,700nm,0.5,1.950376e-11,1.91298e-11,1.045935e-11
ncfet_nor,500ps,700nm,0.6,2.139329e-11,1.956927e-11,9.336411e-12
ncfet_nor,500ps,700nm,0.7,2.285434e-11,1.977337e-11,8.430786e-12
ncfet_nor,500ps,700nm,0.8,2.414946e-11,1.997253e-11,7.662897e-12
ncfet_nor,500ps,700nm,0.9,2.526197e-11,2.005751e-11,7.057191e-12
ncfet_nor,500ps,70nm,0.3,1.2305e-11,9.835831e-12,8.543106e-12
ncfet_nor,500ps,70nm,0.4,1.041397e-11,7.658709e-12,4.045291e-12
ncfet_nor,500ps,70nm,0.5,8.94077e-12,6.917805e-12,2.192195e-12
ncfet_nor,500ps,70nm,0.6,8.528195e-12,7.707714e-12,1.035167e-12
ncfet_nor,500ps,70nm,0.7,8.896669e-12,8.714528e-12,-3.148726e-15
ncfet_nor,500ps,70nm,0.8,9.552863e-12,9.696169e-12,-9.676746e-13
ncfet_nor,500ps,70nm,0.9,1.057045e-11,1.06633e-11,-1.822302e-12
ncfet_nor,500ps,7nm,0.3,1.160418e-11,9.17665e-12,8.545203e-12
ncfet_nor,500ps,7nm,0.4,9.847161e-12,7.017121e-12,3.114283e-12
ncfet_nor,500ps,7nm,0.5,8.313801e-12,5.707675e-12,5.633758e-13
ncfet_nor,500ps,7nm,0.6,7.913627e-12,5.756662e-12,-9.444581e-13
ncfet_nor,500ps,7nm,0.7,8.25532e-12,6.485541e-12,-2.106862e-12
ncfet_nor,500ps,7nm,0.8,8.781522e-12,7.504178e-12,-3.086799e-12
ncfet_nor,500ps,7nm,0.9,9.579382e-12,8.59847e-12,-3.910973e-12
ncfet_nor,500ps,800nm,0.3,2.046596e-11,1.998164e-11,1.340128e-11
ncfet_nor,500ps,800nm,0.4,2.1704e-11,2.057398e-11,1.215379e-11
ncfet_nor,500ps,800nm,0.5,2.331511e-11,2.100784e-11,1.098996e-11
ncfet_nor,500ps,800nm,0.6,2.524079e-11,2.103057e-11,1.003101e-11
ncfet_nor,500ps,800nm,0.7,2.661862e-11,2.101538e-11,9.249953e-12
ncfet_nor,500ps,800nm,0.8,2.781471e-11,2.09478e-11,8.627227e-12
ncfet_nor,500ps,800nm,0.9,2.87674e-11,2.092131e-11,8.078384e-12
ncfet_nor,500ps,80nm,0.3,1.240113e-11,9.89213e-12,8.583145e-12
ncfet_nor,500ps,80nm,0.4,1.046607e-11,7.735354e-12,4.197043e-12
ncfet_nor,500ps,80nm,0.5,9.005828e-12,7.162941e-12,2.427206e-12
ncfet_nor,500ps,80nm,0.6,8.620514e-12,7.976566e-12,1.296246e-12
ncfet_nor,500ps,80nm,0.7,9.007029e-12,9.040901e-12,2.672843e-13
ncfet_nor,500ps,80nm,0.8,9.762909e-12,9.986076e-12,-7.077178e-13
ncfet_nor,500ps,80nm,0.9,1.079048e-11,1.093271e-11,-1.583276e-12
ncfet_nor,500ps,8nm,0.3,1.161573e-11,9.190213e-12,8.545908e-12
ncfet_nor,500ps,8nm,0.4,9.856473e-12,7.030446e-12,3.129668e-12
ncfet_nor,500ps,8nm,0.5,8.326913e-12,5.728239e-12,5.922741e-13
ncfet_nor,500ps,8nm,0.6,7.932613e-12,5.791247e-12,-9.067733e-13
ncfet_nor,500ps,8nm,0.7,8.267346e-12,6.521609e-12,-2.064189e-12
ncfet_nor,500ps,8nm,0.8,8.778952e-12,7.535992e-12,-3.042276e-12
ncfet_nor,500ps,8nm,0.9,9.586533e-12,8.623862e-12,-3.866808e-12
ncfet_nor,500ps,90nm,0.3,1.251256e-11,9.946917e-12,8.572784e-12
ncfet_nor,500ps,90nm,0.4,1.049738e-11,7.809916e-12,4.342739e-12
ncfet_nor,500ps,90nm,0.5,9.071492e-12,7.365049e-12,2.656889e-12
ncfet_nor,500ps,90nm,0.6,8.727988e-12,8.247558e-12,1.549403e-12
ncfet_nor,500ps,90nm,0.7,9.121434e-12,9.324535e-12,5.115624e-13
ncfet_nor,500ps,90nm,0.8,9.922258e-12,1.026258e-11,-4.59565e-13
ncfet_nor,500ps,90nm,0.9,1.08918e-11,1.12151e-11,-1.350162e-12
ncfet_nor,500ps,9nm,0.3,1.162715e-11,9.203686e-12,8.546591e-12
ncfet_nor,500ps,9nm,0.4,9.865661e-12,7.043646e-12,3.145011e-12
ncfet_nor,500ps,9nm,0.5,8.340299e-12,5.748647e-12,6.210341e-13
ncfet_nor,500ps,9nm,0.6,7.875881e-12,5.820644e-12,-8.693961e-13
ncfet_nor,500ps,9nm,0.7,8.209471e-12,6.557845e-12,-2.021976e-12
ncfet_nor,500ps,9nm,0.8,8.788542e-12,7.571838e-12,-2.998328e-12
ncfet_nor,500ps,9nm,0.9,9.592863e-12,8.677697e-12,-3.823691e-12
ncfet_nor,50ps,0nm,0.3,2.410636e-12,2.278608e-12,4.401267e-12
ncfet_nor,50ps,0nm,0.4,2.254149e-12,2.258426e-12,2.525869e-12
ncfet_nor,50ps,0nm,0.5,1.891338e-12,1.891455e-12,1.588824e-12
ncfet_nor,50ps,0nm,0.6,1.771861e-12,1.770314e-12,1.168491e-12
ncfet_nor,50ps,0nm,0.7,1.934444e-12,1.938007e-12,9.872374e-13
ncfet_nor,50ps,0nm,0.8,2.255788e-12,2.251625e-12,9.043392e-13
ncfet_nor,50ps,0nm,0.9,2.569941e-12,2.571766e-12,8.673904e-13
ncfet_nor,50ps,100nm,0.3,3.273882e-12,3.330444e-12,5.380759e-12
ncfet_nor,50ps,100nm,0.4,2.997337e-12,2.889398e-12,4.007187e-12
ncfet_nor,50ps,100nm,0.5,2.76336e-12,2.766939e-12,3.739224e-12
ncfet_nor,50ps,100nm,0.6,3.043918e-12,3.103345e-12,3.716706e-12
ncfet_nor,50ps,100nm,0.7,3.45465e-12,3.533351e-12,3.692213e-12
ncfet_nor,50ps,100nm,0.8,3.821236e-12,3.950799e-12,3.657899e-12
ncfet_nor,50ps,100nm,0.9,4.128835e-12,4.297084e-12,3.622375e-12
ncfet_nor,50ps,10nm,0.3,2.532295e-12,2.435924e-12,4.53964e-12
ncfet_nor,50ps,10nm,0.4,2.418208e-12,2.413064e-12,2.707622e-12
ncfet_nor,50ps,10nm,0.5,2.026378e-12,2.020644e-12,1.83607e-12
ncfet_nor,50ps,10nm,0.6,1.913789e-12,1.911159e-12,1.489362e-12
ncfet_nor,50ps,10nm,0.7,2.095606e-12,2.099192e-12,1.358765e-12
